work_id,author_id
https://openalex.org/W2801179766,https://openalex.org/A5053484459
https://openalex.org/W2801179766,https://openalex.org/A5078393948
https://openalex.org/W2963163009,https://openalex.org/A5103186114
https://openalex.org/W2963163009,https://openalex.org/A5037015491
https://openalex.org/W2963163009,https://openalex.org/A5004780312
https://openalex.org/W2963163009,https://openalex.org/A5113984302
https://openalex.org/W2963163009,https://openalex.org/A5103273466
https://openalex.org/W2159080219,https://openalex.org/A5108208924
https://openalex.org/W2004778468,https://openalex.org/A5112523816
https://openalex.org/W2120357670,https://openalex.org/A5064411709
https://openalex.org/W1614549126,https://openalex.org/A5112140704
https://openalex.org/W4294214781,https://openalex.org/A5028474518
https://openalex.org/W2067404301,https://openalex.org/A5066440194
https://openalex.org/W2067404301,https://openalex.org/A5043669176
https://openalex.org/W2035554302,https://openalex.org/A5114113233
https://openalex.org/W2035554302,https://openalex.org/A5026185670
https://openalex.org/W3171418018,https://openalex.org/A5088889997
https://openalex.org/W1581414347,https://openalex.org/A5111475928
https://openalex.org/W1581414347,https://openalex.org/A5060571853
https://openalex.org/W1581414347,https://openalex.org/A5111488266
https://openalex.org/W1974097079,https://openalex.org/A5029882914
https://openalex.org/W2001641653,https://openalex.org/A5097852737
https://openalex.org/W2412782625,https://openalex.org/A5103273466
https://openalex.org/W2412782625,https://openalex.org/A5034294456
https://openalex.org/W2412782625,https://openalex.org/A5077035803
https://openalex.org/W2412782625,https://openalex.org/A5002713363
https://openalex.org/W2412782625,https://openalex.org/A5086706224
https://openalex.org/W2016381774,https://openalex.org/A5026517767
https://openalex.org/W1986215651,https://openalex.org/A5040320731
https://openalex.org/W1986215651,https://openalex.org/A5029049881
https://openalex.org/W1986215651,https://openalex.org/A5110209862
https://openalex.org/W1986215651,https://openalex.org/A5019081174
https://openalex.org/W1986215651,https://openalex.org/A5110050601
https://openalex.org/W1986215651,https://openalex.org/A5003271159
https://openalex.org/W1986215651,https://openalex.org/A5109039984
https://openalex.org/W4292542163,https://openalex.org/A5109091920
https://openalex.org/W2953106684,https://openalex.org/A5100824251
https://openalex.org/W2953106684,https://openalex.org/A5100700361
https://openalex.org/W2953106684,https://openalex.org/A5049246408
https://openalex.org/W2953106684,https://openalex.org/A5037419606
https://openalex.org/W2319410825,https://openalex.org/A5110948969
https://openalex.org/W2319410825,https://openalex.org/A5063500932
https://openalex.org/W2319410825,https://openalex.org/A5079042094
https://openalex.org/W2052417512,https://openalex.org/A5000829187
https://openalex.org/W2052417512,https://openalex.org/A5111759161
https://openalex.org/W1575147392,https://openalex.org/A5102109904
https://openalex.org/W1673310716,https://openalex.org/A5018267399
https://openalex.org/W1673310716,https://openalex.org/A5109848174
https://openalex.org/W1673310716,https://openalex.org/A5021763337
https://openalex.org/W1673310716,https://openalex.org/A5107791286
https://openalex.org/W1998866028,https://openalex.org/A5014987686
https://openalex.org/W1998866028,https://openalex.org/A5060276863
https://openalex.org/W1998866028,https://openalex.org/A5067673309
https://openalex.org/W1998866028,https://openalex.org/A5020941997
https://openalex.org/W1998866028,https://openalex.org/A5067593473
https://openalex.org/W1998866028,https://openalex.org/A5037189706
https://openalex.org/W1998866028,https://openalex.org/A5033943944
https://openalex.org/W1536690700,https://openalex.org/A5112469838
https://openalex.org/W1536690700,https://openalex.org/A5070185955
https://openalex.org/W2032118018,https://openalex.org/A5026977942
https://openalex.org/W2032118018,https://openalex.org/A5025753082
https://openalex.org/W2032118018,https://openalex.org/A5075660307
https://openalex.org/W2032118018,https://openalex.org/A5109113477
https://openalex.org/W2032118018,https://openalex.org/A5112087783
https://openalex.org/W2032118018,https://openalex.org/A5082020229
https://openalex.org/W2032118018,https://openalex.org/A5073738482
https://openalex.org/W2032118018,https://openalex.org/A5108044601
https://openalex.org/W2149860264,https://openalex.org/A5113580399
https://openalex.org/W2149860264,https://openalex.org/A5000968299
https://openalex.org/W2118882740,https://openalex.org/A5042826379
https://openalex.org/W273955616,https://openalex.org/A5018772991
https://openalex.org/W273955616,https://openalex.org/A5007077635
https://openalex.org/W2030522563,https://openalex.org/A5040482719
https://openalex.org/W2030522563,https://openalex.org/A5108412595
https://openalex.org/W2465692541,https://openalex.org/A5088008640
https://openalex.org/W2465692541,https://openalex.org/A5005864315
https://openalex.org/W2465692541,https://openalex.org/A5106897627
https://openalex.org/W2104095591,https://openalex.org/A5006830648
https://openalex.org/W2104095591,https://openalex.org/A5007629193
https://openalex.org/W2104095591,https://openalex.org/A5034397232
https://openalex.org/W1485044783,https://openalex.org/A5105794424
https://openalex.org/W2132454116,https://openalex.org/A5037302894
https://openalex.org/W2112352537,https://openalex.org/A5108206606
https://openalex.org/W2104129218,https://openalex.org/A5102810338
https://openalex.org/W1820801730,https://openalex.org/A5087797260
https://openalex.org/W1820801730,https://openalex.org/A5086822576
https://openalex.org/W1974085346,https://openalex.org/A5027606126
https://openalex.org/W2122427541,https://openalex.org/A5047676104
https://openalex.org/W2122427541,https://openalex.org/A5010358439
https://openalex.org/W2122427541,https://openalex.org/A5051422609
https://openalex.org/W2137247419,https://openalex.org/A5103406769
https://openalex.org/W2137247419,https://openalex.org/A5079887059
https://openalex.org/W2115755118,https://openalex.org/A5065086376
https://openalex.org/W2097580026,https://openalex.org/A5076177583
https://openalex.org/W2097580026,https://openalex.org/A5017831058
https://openalex.org/W2164598857,https://openalex.org/A5042310818
https://openalex.org/W2164598857,https://openalex.org/A5064275902
https://openalex.org/W1781458262,https://openalex.org/A5111487468
https://openalex.org/W1513281941,https://openalex.org/A5050747355
https://openalex.org/W4367314869,https://openalex.org/A5057584685
https://openalex.org/W2963073614,https://openalex.org/A5017456911
https://openalex.org/W2963073614,https://openalex.org/A5102883508
https://openalex.org/W2963073614,https://openalex.org/A5103918167
https://openalex.org/W2963073614,https://openalex.org/A5077436220
https://openalex.org/W2130354913,https://openalex.org/A5049045547
https://openalex.org/W2130354913,https://openalex.org/A5035210768
https://openalex.org/W2130354913,https://openalex.org/A5019654671
https://openalex.org/W1607071030,https://openalex.org/A5113995631
https://openalex.org/W1535803599,https://openalex.org/A5101501222
https://openalex.org/W2752853835,https://openalex.org/A5110826490
https://openalex.org/W1997476591,https://openalex.org/A5110903563
https://openalex.org/W1997476591,https://openalex.org/A5038410960
https://openalex.org/W2323266160,https://openalex.org/A5004558610
https://openalex.org/W2323266160,https://openalex.org/A5109045060
https://openalex.org/W3003668884,https://openalex.org/A5100426166
https://openalex.org/W3003668884,https://openalex.org/A5112245971
https://openalex.org/W3003668884,https://openalex.org/A5011439848
https://openalex.org/W3003668884,https://openalex.org/A5100668249
https://openalex.org/W3003668884,https://openalex.org/A5101714940
https://openalex.org/W3003668884,https://openalex.org/A5030155090
https://openalex.org/W3003668884,https://openalex.org/A5112645115
https://openalex.org/W3003668884,https://openalex.org/A5029917806
https://openalex.org/W3003668884,https://openalex.org/A5068660339
https://openalex.org/W3003668884,https://openalex.org/A5057572365
https://openalex.org/W3003668884,https://openalex.org/A5042728044
https://openalex.org/W3003668884,https://openalex.org/A5110760432
https://openalex.org/W3003668884,https://openalex.org/A5101874184
https://openalex.org/W3003668884,https://openalex.org/A5100323172
https://openalex.org/W3003668884,https://openalex.org/A5100340176
https://openalex.org/W3003668884,https://openalex.org/A5100380730
https://openalex.org/W3003668884,https://openalex.org/A5113745163
https://openalex.org/W3003668884,https://openalex.org/A5101626696
https://openalex.org/W3003668884,https://openalex.org/A5100658156
https://openalex.org/W3003668884,https://openalex.org/A5101109502
https://openalex.org/W3003668884,https://openalex.org/A5042452119
https://openalex.org/W3003668884,https://openalex.org/A5074584778
https://openalex.org/W3003668884,https://openalex.org/A5111759101
https://openalex.org/W3003668884,https://openalex.org/A5086654710
https://openalex.org/W3003668884,https://openalex.org/A5110798721
https://openalex.org/W3003668884,https://openalex.org/A5028153158
https://openalex.org/W3003668884,https://openalex.org/A5100387631
https://openalex.org/W3003668884,https://openalex.org/A5004095744
https://openalex.org/W3003668884,https://openalex.org/A5100390838
https://openalex.org/W3003668884,https://openalex.org/A5067385781
https://openalex.org/W3003668884,https://openalex.org/A5100319229
https://openalex.org/W3003668884,https://openalex.org/A5113050265
https://openalex.org/W3003668884,https://openalex.org/A5100397719
https://openalex.org/W3003668884,https://openalex.org/A5086287153
https://openalex.org/W3003668884,https://openalex.org/A5035157608
https://openalex.org/W3003668884,https://openalex.org/A5081253261
https://openalex.org/W3003668884,https://openalex.org/A5100430703
https://openalex.org/W3003668884,https://openalex.org/A5082784333
https://openalex.org/W3003668884,https://openalex.org/A5033703745
https://openalex.org/W3003668884,https://openalex.org/A5068852445
https://openalex.org/W3003668884,https://openalex.org/A5015873777
https://openalex.org/W3003668884,https://openalex.org/A5074151633
https://openalex.org/W3003668884,https://openalex.org/A5072820962
https://openalex.org/W3003668884,https://openalex.org/A5032186734
https://openalex.org/W3003668884,https://openalex.org/A5100866265
https://openalex.org/W1855283887,https://openalex.org/A5081922410
https://openalex.org/W2128529067,https://openalex.org/A5111921036
https://openalex.org/W2128529067,https://openalex.org/A5109308238
https://openalex.org/W2259938310,https://openalex.org/A5035037595
https://openalex.org/W2904250082,https://openalex.org/A5110057218
https://openalex.org/W2904250082,https://openalex.org/A5112155211
https://openalex.org/W2949117887,https://openalex.org/A5032800189
https://openalex.org/W2949117887,https://openalex.org/A5002183320
https://openalex.org/W1984314602,https://openalex.org/A5111631801
https://openalex.org/W2113076747,https://openalex.org/A5043324448
https://openalex.org/W2056330418,https://openalex.org/A5080473804
https://openalex.org/W2049981393,https://openalex.org/A5056369189
https://openalex.org/W2049981393,https://openalex.org/A5038182313
https://openalex.org/W3008028633,https://openalex.org/A5012397238
https://openalex.org/W3008028633,https://openalex.org/A5075384865
https://openalex.org/W2073832139,https://openalex.org/A5017158718
https://openalex.org/W2073832139,https://openalex.org/A5044578338
https://openalex.org/W2073832139,https://openalex.org/A5013055860
https://openalex.org/W2073832139,https://openalex.org/A5067881179
https://openalex.org/W2073832139,https://openalex.org/A5066147484
https://openalex.org/W2073832139,https://openalex.org/A5024387678
https://openalex.org/W2073832139,https://openalex.org/A5112658480
https://openalex.org/W2073832139,https://openalex.org/A5032945933
https://openalex.org/W2073832139,https://openalex.org/A5018303472
https://openalex.org/W2073832139,https://openalex.org/A5085107775
https://openalex.org/W2073832139,https://openalex.org/A5081952162
https://openalex.org/W2073832139,https://openalex.org/A5077055351
https://openalex.org/W2073832139,https://openalex.org/A5087598092
https://openalex.org/W2073832139,https://openalex.org/A5023063594
https://openalex.org/W2073832139,https://openalex.org/A5108120339
https://openalex.org/W2073832139,https://openalex.org/A5104475182
https://openalex.org/W2073832139,https://openalex.org/A5037626921
https://openalex.org/W2073832139,https://openalex.org/A5090973034
https://openalex.org/W2073832139,https://openalex.org/A5022259389
https://openalex.org/W2073832139,https://openalex.org/A5054211742
https://openalex.org/W1995341919,https://openalex.org/A5110509669
https://openalex.org/W1995341919,https://openalex.org/A5109328597
https://openalex.org/W2142678478,https://openalex.org/A5064004959
https://openalex.org/W2142678478,https://openalex.org/A5022867589
https://openalex.org/W2142678478,https://openalex.org/A5058039273
https://openalex.org/W2142678478,https://openalex.org/A5103281519
https://openalex.org/W2142678478,https://openalex.org/A5021448822
https://openalex.org/W2142678478,https://openalex.org/A5035049472
https://openalex.org/W2142678478,https://openalex.org/A5064872013
https://openalex.org/W4300998844,https://openalex.org/A5089482763
https://openalex.org/W4300998844,https://openalex.org/A5035242470
https://openalex.org/W4300998844,https://openalex.org/A5078583741
https://openalex.org/W1505626160,https://openalex.org/A5110186242
https://openalex.org/W2149608872,https://openalex.org/A5065916093
https://openalex.org/W2149608872,https://openalex.org/A5025500757
https://openalex.org/W2103546861,https://openalex.org/A5079627910
https://openalex.org/W2103546861,https://openalex.org/A5078068308
https://openalex.org/W2798456356,https://openalex.org/A5039601178
https://openalex.org/W2774486220,https://openalex.org/A5070348662
https://openalex.org/W2774486220,https://openalex.org/A5069382830
https://openalex.org/W2774486220,https://openalex.org/A5086458689
https://openalex.org/W2073506374,https://openalex.org/A5009215192
https://openalex.org/W2073506374,https://openalex.org/A5084562655
https://openalex.org/W2073506374,https://openalex.org/A5078010687
https://openalex.org/W2081693079,https://openalex.org/A5023487560
https://openalex.org/W2081693079,https://openalex.org/A5047190718
https://openalex.org/W2150926065,https://openalex.org/A5068063822
https://openalex.org/W2150926065,https://openalex.org/A5044658654
https://openalex.org/W2150926065,https://openalex.org/A5065906655
https://openalex.org/W2150926065,https://openalex.org/A5077542898
https://openalex.org/W1988050849,https://openalex.org/A5079243605
https://openalex.org/W1988050849,https://openalex.org/A5087109003
https://openalex.org/W1988050849,https://openalex.org/A5053369574
https://openalex.org/W2117897510,https://openalex.org/A5108435406
https://openalex.org/W1966910378,https://openalex.org/A5004307122
https://openalex.org/W1966910378,https://openalex.org/A5070819732
https://openalex.org/W1966910378,https://openalex.org/A5101403147
https://openalex.org/W2150981663,https://openalex.org/A5056552672
https://openalex.org/W2150981663,https://openalex.org/A5048838217
https://openalex.org/W2150981663,https://openalex.org/A5100391662
https://openalex.org/W2150981663,https://openalex.org/A5080510232
https://openalex.org/W2150981663,https://openalex.org/A5087810793
https://openalex.org/W2150981663,https://openalex.org/A5087861735
https://openalex.org/W2150981663,https://openalex.org/A5076283101
https://openalex.org/W2150981663,https://openalex.org/A5049797937
https://openalex.org/W2150981663,https://openalex.org/A5051465480
https://openalex.org/W2150981663,https://openalex.org/A5029996336
https://openalex.org/W2038767330,https://openalex.org/A5007769955
https://openalex.org/W2038767330,https://openalex.org/A5058864798
https://openalex.org/W2038767330,https://openalex.org/A5028194420
https://openalex.org/W2031489346,https://openalex.org/A5054253972
https://openalex.org/W2031489346,https://openalex.org/A5001254143
https://openalex.org/W2031489346,https://openalex.org/A5080713659
https://openalex.org/W2031489346,https://openalex.org/A5052703810
https://openalex.org/W2031489346,https://openalex.org/A5057678172
https://openalex.org/W2153562738,https://openalex.org/A5033404536
https://openalex.org/W1517229207,https://openalex.org/A5038084567
https://openalex.org/W2127951128,https://openalex.org/A5083312029
https://openalex.org/W2127951128,https://openalex.org/A5064137195
https://openalex.org/W2127951128,https://openalex.org/A5054165025
https://openalex.org/W2127951128,https://openalex.org/A5000958944
https://openalex.org/W2127951128,https://openalex.org/A5059684830
https://openalex.org/W2127951128,https://openalex.org/A5052712328
https://openalex.org/W2127951128,https://openalex.org/A5030258071
https://openalex.org/W2127951128,https://openalex.org/A5010278392
https://openalex.org/W2127951128,https://openalex.org/A5100767595
https://openalex.org/W2127951128,https://openalex.org/A5081243390
https://openalex.org/W2127951128,https://openalex.org/A5010056224
https://openalex.org/W2127951128,https://openalex.org/A5042188739
https://openalex.org/W2127951128,https://openalex.org/A5110223271
https://openalex.org/W2024509488,https://openalex.org/A5110292390
https://openalex.org/W2024509488,https://openalex.org/A5060645271
https://openalex.org/W4298091299,https://openalex.org/A5047232270
https://openalex.org/W2000380427,https://openalex.org/A5060754876
https://openalex.org/W2026368098,https://openalex.org/A5108603030
https://openalex.org/W2026368098,https://openalex.org/A5002771076
https://openalex.org/W2026368098,https://openalex.org/A5032115040
https://openalex.org/W2140409505,https://openalex.org/A5066976206
https://openalex.org/W2140409505,https://openalex.org/A5004558610
https://openalex.org/W4299601558,https://openalex.org/A5039077198
https://openalex.org/W4299601558,https://openalex.org/A5039246523
https://openalex.org/W4299601558,https://openalex.org/A5037802456
https://openalex.org/W2058815839,https://openalex.org/A5028277431
https://openalex.org/W2139212933,https://openalex.org/A5034285513
https://openalex.org/W2111211467,https://openalex.org/A5079627910
https://openalex.org/W2111211467,https://openalex.org/A5034589995
https://openalex.org/W2111211467,https://openalex.org/A5088743342
https://openalex.org/W2111211467,https://openalex.org/A5046692009
https://openalex.org/W2111211467,https://openalex.org/A5053511679
https://openalex.org/W2111211467,https://openalex.org/A5078068308
https://openalex.org/W2135732933,https://openalex.org/A5040688597
https://openalex.org/W2135732933,https://openalex.org/A5072778946
https://openalex.org/W2135732933,https://openalex.org/A5050837683
https://openalex.org/W2135732933,https://openalex.org/A5035781073
https://openalex.org/W2096452841,https://openalex.org/A5000234995
https://openalex.org/W2096452841,https://openalex.org/A5111995000
https://openalex.org/W1485283179,https://openalex.org/A5112801484
https://openalex.org/W1485283179,https://openalex.org/A5111896254
https://openalex.org/W1485283179,https://openalex.org/A5068576796
https://openalex.org/W1485283179,https://openalex.org/A5061342850
https://openalex.org/W2766736793,https://openalex.org/A5048240638
https://openalex.org/W2766736793,https://openalex.org/A5110248343
https://openalex.org/W2766736793,https://openalex.org/A5112059424
https://openalex.org/W2165010366,https://openalex.org/A5031717153
https://openalex.org/W2165010366,https://openalex.org/A5082652200
https://openalex.org/W2165010366,https://openalex.org/A5008584776
https://openalex.org/W2165010366,https://openalex.org/A5058128340
https://openalex.org/W2165010366,https://openalex.org/A5101485320
https://openalex.org/W2165010366,https://openalex.org/A5012215238
https://openalex.org/W2165010366,https://openalex.org/A5071868716
https://openalex.org/W1987971958,https://openalex.org/A5075121395
https://openalex.org/W2912934387,https://openalex.org/A5039125390
https://openalex.org/W1518897246,https://openalex.org/A5111843956
https://openalex.org/W1518897246,https://openalex.org/A5012910967
https://openalex.org/W1518897246,https://openalex.org/A5110696956
https://openalex.org/W1518897246,https://openalex.org/A5048370266
https://openalex.org/W1518897246,https://openalex.org/A5103385359
https://openalex.org/W2134833483,https://openalex.org/A5113580052
https://openalex.org/W2134833483,https://openalex.org/A5112320499
https://openalex.org/W2134833483,https://openalex.org/A5076572041
https://openalex.org/W2134833483,https://openalex.org/A5031204654
https://openalex.org/W2134833483,https://openalex.org/A5002375158
https://openalex.org/W2134833483,https://openalex.org/A5070446713
https://openalex.org/W2134833483,https://openalex.org/A5068789733
https://openalex.org/W2134833483,https://openalex.org/A5040874215
https://openalex.org/W2134833483,https://openalex.org/A5065584931
https://openalex.org/W2134833483,https://openalex.org/A5068353058
https://openalex.org/W4301861531,https://openalex.org/A5102833882
https://openalex.org/W4301861531,https://openalex.org/A5032751929
https://openalex.org/W2115017507,https://openalex.org/A5074628106
https://openalex.org/W2115017507,https://openalex.org/A5059027860
https://openalex.org/W2115017507,https://openalex.org/A5088503502
https://openalex.org/W2115017507,https://openalex.org/A5068688487
https://openalex.org/W2115017507,https://openalex.org/A5005099850
https://openalex.org/W2115017507,https://openalex.org/A5078760561
https://openalex.org/W2115017507,https://openalex.org/A5036841670
https://openalex.org/W2115017507,https://openalex.org/A5000644127
https://openalex.org/W2115017507,https://openalex.org/A5068971185
https://openalex.org/W2115017507,https://openalex.org/A5077632970
https://openalex.org/W2115017507,https://openalex.org/A5037912275
https://openalex.org/W2115017507,https://openalex.org/A5063630764
https://openalex.org/W2115017507,https://openalex.org/A5032450718
https://openalex.org/W2115017507,https://openalex.org/A5025870220
https://openalex.org/W2115017507,https://openalex.org/A5027031712
https://openalex.org/W2115017507,https://openalex.org/A5043913986
https://openalex.org/W2115017507,https://openalex.org/A5002754020
https://openalex.org/W2115017507,https://openalex.org/A5012170843
https://openalex.org/W1506043065,https://openalex.org/A5111437163
https://openalex.org/W1506043065,https://openalex.org/A5056960004
https://openalex.org/W1506043065,https://openalex.org/A5049425698
https://openalex.org/W1505999675,https://openalex.org/A5054244780
https://openalex.org/W1505999675,https://openalex.org/A5109259127
https://openalex.org/W1505999675,https://openalex.org/A5066723018
https://openalex.org/W2168745915,https://openalex.org/A5035867888
https://openalex.org/W2168745915,https://openalex.org/A5057711739
https://openalex.org/W2089876099,https://openalex.org/A5018563718
https://openalex.org/W2089876099,https://openalex.org/A5053868357
https://openalex.org/W2148066840,https://openalex.org/A5042885999
https://openalex.org/W1605824561,https://openalex.org/A5059921353
https://openalex.org/W2076063813,https://openalex.org/A5071172037
https://openalex.org/W2029056003,https://openalex.org/A5111539706
https://openalex.org/W2970684805,https://openalex.org/A5015955757
https://openalex.org/W2970684805,https://openalex.org/A5016408852
https://openalex.org/W2970684805,https://openalex.org/A5089979303
https://openalex.org/W2970684805,https://openalex.org/A5045704195
https://openalex.org/W2970684805,https://openalex.org/A5055466397
https://openalex.org/W2970684805,https://openalex.org/A5065028933
https://openalex.org/W2970684805,https://openalex.org/A5065716950
https://openalex.org/W2970684805,https://openalex.org/A5032815930
https://openalex.org/W2970684805,https://openalex.org/A5070206339
https://openalex.org/W2970684805,https://openalex.org/A5007536017
https://openalex.org/W2970684805,https://openalex.org/A5030250235
https://openalex.org/W2970684805,https://openalex.org/A5084268825
https://openalex.org/W2970684805,https://openalex.org/A5049975458
https://openalex.org/W2970684805,https://openalex.org/A5110728949
https://openalex.org/W2970684805,https://openalex.org/A5054149999
https://openalex.org/W2970684805,https://openalex.org/A5038409870
https://openalex.org/W2970684805,https://openalex.org/A5066377848
https://openalex.org/W2970684805,https://openalex.org/A5064914332
https://openalex.org/W2970684805,https://openalex.org/A5072760500
https://openalex.org/W2970684805,https://openalex.org/A5041376769
https://openalex.org/W2970684805,https://openalex.org/A5049611346
https://openalex.org/W2970684805,https://openalex.org/A5057600712
https://openalex.org/W2970684805,https://openalex.org/A5034465718
https://openalex.org/W2970684805,https://openalex.org/A5082927689
https://openalex.org/W2970684805,https://openalex.org/A5022945304
https://openalex.org/W2970684805,https://openalex.org/A5058039205
https://openalex.org/W2970684805,https://openalex.org/A5077388783
https://openalex.org/W2970684805,https://openalex.org/A5031195893
https://openalex.org/W1505352099,https://openalex.org/A5058114693
https://openalex.org/W2062024414,https://openalex.org/A5107519484
https://openalex.org/W2147993766,https://openalex.org/A5100643054
https://openalex.org/W2147993766,https://openalex.org/A5090423985
https://openalex.org/W2147993766,https://openalex.org/A5113544693
https://openalex.org/W2147993766,https://openalex.org/A5112793169
https://openalex.org/W2147993766,https://openalex.org/A5014694160
https://openalex.org/W2285072859,https://openalex.org/A5097011502
https://openalex.org/W3019273456,https://openalex.org/A5011286672
https://openalex.org/W3019273456,https://openalex.org/A5004154542
https://openalex.org/W3019273456,https://openalex.org/A5001390698
https://openalex.org/W1559903407,https://openalex.org/A5088548433
https://openalex.org/W1559903407,https://openalex.org/A5053411159
https://openalex.org/W1559903407,https://openalex.org/A5045447641
https://openalex.org/W2170120409,https://openalex.org/A5021973169
https://openalex.org/W2170120409,https://openalex.org/A5078691132
https://openalex.org/W2170120409,https://openalex.org/A5006598303
https://openalex.org/W2170120409,https://openalex.org/A5064306655
https://openalex.org/W2004444667,https://openalex.org/A5073802325
https://openalex.org/W2004444667,https://openalex.org/A5102836099
https://openalex.org/W2272984102,https://openalex.org/A5083719308
https://openalex.org/W2272984102,https://openalex.org/A5073808064
https://openalex.org/W2272984102,https://openalex.org/A5064186655
https://openalex.org/W2272984102,https://openalex.org/A5104832272
https://openalex.org/W2272984102,https://openalex.org/A5004337669
https://openalex.org/W2272984102,https://openalex.org/A5064215217
https://openalex.org/W2272984102,https://openalex.org/A5009198168
https://openalex.org/W2272984102,https://openalex.org/A5004937788
https://openalex.org/W2272984102,https://openalex.org/A5100685161
https://openalex.org/W2955504961,https://openalex.org/A5096278320
https://openalex.org/W2046002177,https://openalex.org/A5024399587
https://openalex.org/W2046002177,https://openalex.org/A5049036967
https://openalex.org/W2025371271,https://openalex.org/A5038322549
https://openalex.org/W2025371271,https://openalex.org/A5083176335
https://openalex.org/W2025371271,https://openalex.org/A5111980735
https://openalex.org/W2025371271,https://openalex.org/A5074749952
https://openalex.org/W2025371271,https://openalex.org/A5103278389
https://openalex.org/W2025371271,https://openalex.org/A5004477857
https://openalex.org/W2025371271,https://openalex.org/A5109227733
https://openalex.org/W2025371271,https://openalex.org/A5050723566
https://openalex.org/W2025371271,https://openalex.org/A5111438783
https://openalex.org/W2025371271,https://openalex.org/A5052595717
https://openalex.org/W2017196167,https://openalex.org/A5071621270
https://openalex.org/W2017196167,https://openalex.org/A5100775902
https://openalex.org/W1995017064,https://openalex.org/A5056911622
https://openalex.org/W1995017064,https://openalex.org/A5027915011
https://openalex.org/W1995017064,https://openalex.org/A5024727980
https://openalex.org/W1995017064,https://openalex.org/A5090802246
https://openalex.org/W1995017064,https://openalex.org/A5045574506
https://openalex.org/W1995017064,https://openalex.org/A5110342059
https://openalex.org/W1995017064,https://openalex.org/A5011813946
https://openalex.org/W1995017064,https://openalex.org/A5046828897
https://openalex.org/W1995017064,https://openalex.org/A5024276029
https://openalex.org/W1995017064,https://openalex.org/A5042956432
https://openalex.org/W1995017064,https://openalex.org/A5068323278
https://openalex.org/W1995017064,https://openalex.org/A5056334757
https://openalex.org/W1995017064,https://openalex.org/A5033410644
https://openalex.org/W1995017064,https://openalex.org/A5057042667
https://openalex.org/W2136120210,https://openalex.org/A5062890794
https://openalex.org/W2016260972,https://openalex.org/A5109290455
https://openalex.org/W1506150625,https://openalex.org/A5084870947
https://openalex.org/W2042602209,https://openalex.org/A5015401603
https://openalex.org/W2042602209,https://openalex.org/A5040774720
https://openalex.org/W2042602209,https://openalex.org/A5053242305
https://openalex.org/W2042602209,https://openalex.org/A5109920665
https://openalex.org/W2042602209,https://openalex.org/A5035957651
https://openalex.org/W2168936936,https://openalex.org/A5059080063
https://openalex.org/W2168936936,https://openalex.org/A5017539418
https://openalex.org/W2579555219,https://openalex.org/A5110670884
https://openalex.org/W2468996569,https://openalex.org/A5068353058
https://openalex.org/W2468996569,https://openalex.org/A5113499690
https://openalex.org/W2468996569,https://openalex.org/A5076572041
https://openalex.org/W2468996569,https://openalex.org/A5042962646
https://openalex.org/W2566856888,https://openalex.org/A5017670482
https://openalex.org/W2491458126,https://openalex.org/A5074798370
https://openalex.org/W1897085524,https://openalex.org/A5111630264
https://openalex.org/W1614298861,https://openalex.org/A5020917394
https://openalex.org/W1614298861,https://openalex.org/A5078467158
https://openalex.org/W1614298861,https://openalex.org/A5068955381
https://openalex.org/W1614298861,https://openalex.org/A5043872671
https://openalex.org/W2253414912,https://openalex.org/A5040472716
https://openalex.org/W2253414912,https://openalex.org/A5042296842
https://openalex.org/W2085093563,https://openalex.org/A5088114045
https://openalex.org/W2085093563,https://openalex.org/A5016283866
https://openalex.org/W2085093563,https://openalex.org/A5053648717
https://openalex.org/W2121001699,https://openalex.org/A5005379209
https://openalex.org/W2121001699,https://openalex.org/A5002909072
https://openalex.org/W2056279562,https://openalex.org/A5050867199
https://openalex.org/W2056279562,https://openalex.org/A5003674456
https://openalex.org/W1995031937,https://openalex.org/A5066213576
https://openalex.org/W1995031937,https://openalex.org/A5075890029
https://openalex.org/W3016843226,https://openalex.org/A5053484459
https://openalex.org/W3016843226,https://openalex.org/A5054490303
https://openalex.org/W2008423326,https://openalex.org/A5069821016
https://openalex.org/W2008423326,https://openalex.org/A5083221636
https://openalex.org/W2104549677,https://openalex.org/A5047245152
https://openalex.org/W2104549677,https://openalex.org/A5078559681
https://openalex.org/W2104549677,https://openalex.org/A5100340817
https://openalex.org/W2104549677,https://openalex.org/A5082040351
https://openalex.org/W2104549677,https://openalex.org/A5109214093
https://openalex.org/W2104549677,https://openalex.org/A5109332521
https://openalex.org/W2104549677,https://openalex.org/A5042388690
https://openalex.org/W2104549677,https://openalex.org/A5077722090
https://openalex.org/W2104549677,https://openalex.org/A5014870107
https://openalex.org/W2104549677,https://openalex.org/A5006816272
https://openalex.org/W2104549677,https://openalex.org/A5108378152
https://openalex.org/W2104549677,https://openalex.org/A5059626751
https://openalex.org/W2104549677,https://openalex.org/A5107829546
https://openalex.org/W2104549677,https://openalex.org/A5068997042
https://openalex.org/W2104549677,https://openalex.org/A5013672213
https://openalex.org/W2104549677,https://openalex.org/A5071136927
https://openalex.org/W2104549677,https://openalex.org/A5020748592
https://openalex.org/W2104549677,https://openalex.org/A5100716198
https://openalex.org/W2104549677,https://openalex.org/A5019720850
https://openalex.org/W2104549677,https://openalex.org/A5054642128
https://openalex.org/W2104549677,https://openalex.org/A5000369565
